Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Bosnia and Herzegovina,BIH,Rail lines (total route-km),IS.RRS.TOTL.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032.0,963.0,963.0,1031.0,1031.0,943.0,1032.0,1032.0,1033.0,1000.0,1000.0,1024.495,1017.054,1017.054,1017.054,1027.054,1027.054,1027.054,1027.054,1027.054,1027.054,1018.054,417.0,1018.054,1018.054,,,,,
Bosnia and Herzegovina,BIH,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,18.0,47.0,73.0,115.0,140.0,280.0,308.0,318.0,363.0,379.0,372.0,1088.0,1242.0,992.0,877.0,1018.0,1150.0,1243.0,1313.0,1286.0,1142.0,1130.1,1187.9,1275.0,1040.0,,,,
Bosnia and Herzegovina,BIH,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,30.0,6.0,4.0,41.0,38.0,41.0,38.0,36.0,34.0,34.0,36.0,61.0,78.0,61.0,59.0,100.0,54.0,40.0,35.0,34.0,24.0,30.0,40.0,55.5,15.0,,,,
Bosnia and Herzegovina,BIH,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.904367078262666,63.81688714098439,63.400464176087446,62.7474668156627,62.27886743493857,62.14380333323065,62.39390238246162,62.66984800830453,62.82915165817911,62.99412185488135,63.19648778665172,63.36086008102212,63.474043694543646,63.54949018628109,63.63095982980853,63.65701217124328,63.74182827221848,63.78977745016547,63.81067352314061,63.41620164273623,63.20864166562148,63.0286001318557,62.77773403669001,62.729787402197104,62.63734518894887,62.75432106639454,62.82318264825554,62.92592592592592,63.0637346254193,63.15076320300384,62.81439294179616,63.40018156309317,63.70173234594022,65.20907216494845,65.34135149015125
Bosnia and Herzegovina,BIH,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.64314170857895,,,,,55.297176283671554,54.18419986971143,56.140256863690766,57.51054317725208,58.982790356881175,59.09963072912896,58.12925170068026,58.93068801400463,60.39676573586844,60.94638949671772,58.610034374314345,61.25873064075312,59.2631777819762,64.15098031542283,61.978726996454505,65.89803463708893,66.53019612919931,67.94206727671092,
Bosnia and Herzegovina,BIH,Real effective exchange rate index (2010 = 100),PX.REX.REER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32132479822521,9.327539853527506,7.947864517012565,3.2239532566137514,0.198551998196067,0.918034767192961,-0.3326191682117702,7.732691915302582,6.392146989700116,4.880421151862903,6.481564754560316,7.276478303444024,5.585299589545569,4.363562764593134,3.853482162692577,2.555420953812368,0.9715348561731468,0.7960481072454614,3.0078624200879216,-1.679910699861019,-7.55577424754142,-2.483238709760581,
Bosnia and Herzegovina,BIH,Refugees under the mandate of the UNHCR by country or territory of asylum,SM.POP.RHCR.EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000.0,40000.0,65645.0,38150.0,32744.0,28020.0,22515.0,22209.0,10566.0,10315.0,7364.0,7254.0,7130.0,7014.0,6932.0,6904.0,6924.0,6883.0,6789.0,5266.0,5224.0,5227.0,5241.0,5232.0,240.0,274.0,348.0,
Bosnia and Herzegovina,BIH,Refugees under the mandate of the UNHCR by country or territory of origin,SM.POP.RHCR.EO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437501.0,618428.0,776090.0,769753.0,993868.0,849240.0,640077.0,598193.0,504980.0,447326.0,406456.0,300012.0,228813.0,109931.0,199948.0,78267.0,74358.0,70006.0,62996.0,58572.0,51815.0,26787.0,21883.0,18763.0,18194.0,17690.0,16956.0,16556.0,15578.0,18189.0,19466.0,19318.0,
Bosnia and Herzegovina,BIH,Refugees under the mandate of the UNRWA by country or territory of asylum,SM.POP.RRWA.EA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Refugees under the mandate of the UNRWA by country or territory of origin,SM.POP.RRWA.EO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Regulatory Quality: Estimate,RQ.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.910771250724792,,-1.03067064285278,,-0.683763086795807,,-0.607061386108398,-0.466205179691315,-0.234620720148087,-0.57891309261322,-0.468090146780014,-0.28661647439003,-0.17543862760067,-0.110355965793133,-0.119476206600666,-0.0589661672711372,-0.0617377646267414,-0.0748986825346947,-0.0416726805269718,-0.184997484087944,-0.139020889997482,-0.057750977575779,-0.141394659876823,-0.128735393285751,-0.182392880320549,-0.195087149739265,-0.157615318894386,-0.141291111707687,
Bosnia and Herzegovina,BIH,Regulatory Quality: Number of Sources,RQ.NO.SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,4.0,,5.0,,6.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,11.0,11.0,9.0,10.0,9.0,8.0,8.0,8.0,7.0,6.0,6.0,7.0,
Bosnia and Herzegovina,BIH,Regulatory Quality: Percentile Rank,RQ.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5652179718018,,16.3043479919434,,24.456521987915,,29.7297306060791,37.8378372192383,46.766170501709,30.3921566009521,35.294116973877,45.6310691833496,50.4854354858398,50.7177047729492,50.2392349243164,52.1327018737793,51.6587677001953,50.2369651794434,50.480770111084,46.6666679382324,48.5714302062988,50.476188659668,47.1428565979004,48.5714302062988,44.761905670166,46.1904754638672,45.7547187805176,46.698112487793,
Bosnia and Herzegovina,BIH,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.97826099395752,,6.52173900604248,,13.043478012085,,17.8378372192383,21.0810813903809,29.8507461547852,21.0784320831299,21.5686283111572,27.1844654083252,35.9223289489746,37.7990417480469,38.2775115966797,39.8104248046875,40.7582931518555,39.3364944458008,38.461540222168,34.2857131958008,34.2857131958008,35.7142868041992,33.8095245361328,33.8095245361328,31.4285717010498,31.9047622680664,31.1320762634277,32.0754699707031,
Bosnia and Herzegovina,BIH,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9565200805664,,27.7173919677734,,41.3043479919434,,45.4054069519043,51.8918914794922,56.7164192199707,43.6274528503418,50.0,53.3980598449707,55.3398056030273,56.9377975463867,54.5454559326172,56.8720397949219,57.3459701538086,58.2938385009766,63.461540222168,56.1904754638672,60.9523811340332,64.2857131958008,61.9047622680664,60.9523811340332,57.6190490722656,59.523811340332,60.3773574829102,59.9056587219238,
Bosnia and Herzegovina,BIH,Regulatory Quality: Standard Error,RQ.STD.ERR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32155579328537,,0.300044447183609,,0.278180360794067,,0.234002307057381,0.194324851036072,0.194123029708862,0.164159312844276,0.188299089670181,0.189010873436928,0.179043501615524,0.17340412735939,0.165512636303902,0.167316913604736,0.169675976037979,0.171424999833107,0.199524790048599,0.19419951736927,0.200244545936584,0.211571514606476,0.212913602590561,0.211520344018936,0.226639613509178,0.237639620900154,0.240944251418114,0.23965160548687,
Bosnia and Herzegovina,BIH,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.89939857845817,37.27239753355096,52.22988505747126,71.14517583408477,81.50329877474081,82.7766416723472,70.24523160762944,53.10895607529949,50.20381183210312,54.48099271223163,48.84456803145076,48.70276367738297,48.845618915159946,39.95313332149831,46.97697988686361,47.598397079828594,44.01044406041025,33.95578750848608,32.83647035013155,39.82224917028338,46.87193412754029,28.718259162303667,29.94042039483028,41.478138788608106,36.782858910891086,35.583082730820905,31.890921371081216,24.42389585107677,34.71294363256785,36.9519236265935,29.53063885267275,39.33966335779024,,,
Bosnia and Herzegovina,BIH,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,8.8,11.6,14.6,33.4,33.2,32.9,27.6,26.7,28.4,19.4,20.3,21.2,20.1,20.1,19.7,18.1,14.8,14.3,17.4,19.6,14.2,15.3,19.5,23.6,25.2,23.0,18.5,35.4,36.8,37.7,36.6,,,
Bosnia and Herzegovina,BIH,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8383.286701793031,9092.115164060177,9529.147380209222,9554.404122765747,9160.708765327414,8834.742288078798,8681.073499103526,8595.006906269633,8534.12363324808,8493.96497806643,8476.595760938033,8495.824960159367,8572.835413392992,8665.949142351763,8736.80127739418,8845.315122449061,8992.933327658919,9149.970333476467,9313.9868271366,9487.417546323986,9672.726698060796,9831.455617624504,9958.401931761664,10089.40921819584,10221.701507312258,10353.8327555603,10481.251845290815,10611.164200143892,10759.698352614409,10940.221091082116,,,
Bosnia and Herzegovina,BIH,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,,,
Bosnia and Herzegovina,BIH,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05083,0.04356,0.0327,0.0337,0.04443,0.08227,0.09838,0.10608,0.13911,0.12518,0.08919,,,,,,
Bosnia and Herzegovina,BIH,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10173,0.07891,0.09706,0.07863,0.09697,0.11255,0.15225,0.16298,0.16946,0.15625,0.09632,,,,,,
Bosnia and Herzegovina,BIH,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07696,0.06162,0.06561,0.05678,0.07142,0.09783,0.12607,0.13528,0.15474,0.14119,0.09286,,,,,,
Bosnia and Herzegovina,BIH,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0182600002735853,0.0159000009298325,0.0269699990749359,0.0196899995207787,0.0252100005745888,0.0184199996292591,0.021059999242425,,,0.265329986810684,0.321319997310638,0.257250010967255,0.21603000164032,0.213369995355606,0.197799995541573,0.191990002989769,0.190009996294975,0.203250005841255,0.190349996089935,0.187429994344711,0.192279994487762,
Bosnia and Herzegovina,BIH,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.3468894958496,57.2521896362305,61.4853782653809,164.441436767578,184.205627441406,,,,,155.745727539062,228.014297485352,283.737640380859,353.665313720703,406.854675292969,471.509307861328,459.765258789062,451.012817382812,446.116180419922,445.692810058594,540.147888183594,669.767639160156,
Bosnia and Herzegovina,BIH,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51660089.1733249,301161456.316041,60790564.7577495,751695450.7200999,-128544572.183793,213723774.333855,459201321.45205295,491400631.967752,760772201.4641609,892379631.314252,-300386895.13946,-337115784.53781,-60314598.659467496,-24097688.9889889,-82325896.794236,524411020.903639,377047728.607658,549843339.2915311,534582323.64015305,906717839.878515,787010767.115342,596905133.2733921,376204332.483104,1628651040.80475,80170470.4421131,150821498.71780398,
Bosnia and Herzegovina,BIH,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.51079169761201,38.01585631859514,38.63243006510309,37.87841333856984,37.35762742683632,38.37019833942051,38.83560406033838,39.4812765699371,38.4486786204093,39.41685465670919,38.13548511103311,37.68652852604245,38.18625246133767,38.327712117075805,37.55815497939786,37.44958013600635,36.77078662670414,35.87443528344048,36.67769245124134,
Bosnia and Herzegovina,BIH,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6267775009.679999,7624921959.88,8710785704.823334,9666317147.12,9264138858.4,9732582621.32,10187069050.35,10353060580.27,10296077064.01,10783942838.4,11032190843.77,11405867429.2617,12144269621.81,13009103893.04,13440140314.01,13005302192.740002,14394049077.99,16365177645.45,18258091849.82,
Bosnia and Herzegovina,BIH,Risk of catastrophic expenditure for surgical care (% of people at risk),SH.SGR.CRSK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,13.8,9.8,8.5,10.4,8.9,4.4,4.5,3.6,3.4,3.3,3.0,3.3,3.0,2.9,2.8,2.6,2.6,2.4,2.2,,
Bosnia and Herzegovina,BIH,Risk of impoverishing expenditure for surgical care (% of people at risk),SH.SGR.IRSK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,9.1,5.0,4.4,6.2,5.3,5.2,5.5,4.7,4.5,4.4,4.1,4.4,4.1,3.9,3.6,3.3,3.5,3.1,2.9,,
Bosnia and Herzegovina,BIH,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,Rule of Law: Estimate,RL.EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.241686642169952,,-0.67188423871994,,-0.602258622646332,,-0.656005680561066,-0.616845548152924,-0.49067422747612,-0.519786179065704,-0.496493607759476,-0.46990641951561,-0.407430082559586,-0.360137552022934,-0.355648875236511,-0.331778317689896,-0.197178289294243,-0.139407932758331,-0.132231548428535,-0.264572232961655,-0.193005457520485,-0.201813697814941,-0.225580662488937,-0.225809708237648,-0.316137343645096,-0.303256839513779,-0.306983083486557,-0.351819545030594,
Bosnia and Herzegovina,BIH,Rule of Law: Number of Sources,RL.NO.SRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,5.0,,7.0,,9.0,9.0,11.0,12.0,13.0,14.0,14.0,14.0,14.0,13.0,16.0,15.0,12.0,13.0,11.0,11.0,11.0,11.0,10.0,9.0,9.0,10.0,
Bosnia and Herzegovina,BIH,Rule of Law: Percentile Rank,RL.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.2160797119141,,30.5,,32.8358192443848,,32.8358192443848,31.343282699585,37.5,36.3636360168457,39.7129173278809,38.7559814453125,40.8653831481934,44.5497627258301,44.0758285522461,45.0704231262207,49.7652587890625,51.6431922912598,51.9230766296387,45.7142868041992,47.1428565979004,46.6666679382324,45.238094329834,46.1904754638672,42.3809509277344,41.4285697937012,41.5094337463379,39.6226425170898,
Bosnia and Herzegovina,BIH,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1557788848877,,17.5,,23.8805961608887,,19.9004974365234,19.9004974365234,26.9230766296387,26.7942581176758,26.7942581176758,27.2727279663086,31.25,33.6492881774902,33.6492881774902,33.8028182983398,42.7230033874512,43.6619720458984,41.8269233703613,36.6666679382324,34.2857131958008,34.2857131958008,33.8095245361328,34.761905670166,31.4285717010498,31.4285717010498,30.1886787414551,27.8301887512207,
Bosnia and Herzegovina,BIH,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7839202880859,,42.0,,40.7960205078125,,40.2985076904297,43.2835807800293,44.711540222168,44.9760780334473,46.8899536132812,48.3253593444824,50.0,49.7630348205566,50.7108993530273,52.1126747131348,55.3990592956543,55.3990592956543,61.538459777832,56.1904754638672,56.1904754638672,54.761905670166,54.2857131958008,53.3333320617676,51.9047622680664,52.3809509277344,52.3584899902344,50.0,
Bosnia and Herzegovina,BIH,Rule of Law: Standard Error,RL.STD.ERR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235254511237144,,0.210044205188751,,0.173473224043846,,0.179146021604538,0.185866191983223,0.162801519036293,0.156515464186668,0.155916318297386,0.152474731206894,0.148111402988434,0.140446543693542,0.135920509696007,0.137296184897423,0.126462206244469,0.129529476165771,0.148320734500885,0.14642958343029,0.167087480425835,0.1532072275877,0.146530404686928,0.148526549339294,0.144199818372726,0.151465833187103,0.160526990890503,0.161017969250679,
Bosnia and Herzegovina,BIH,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49460.4299307638,,,,,,,,,,49307.1675414638,,,,,,,,,,,,,,,49134.6604809638,,,,,,,,,
Bosnia and Herzegovina,BIH,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0057206347777961,,,,,,,,,,0.0057206347777914,,,,,,,,,,,,,,,0.0057206347777854,,,,,,,,,
Bosnia and Herzegovina,BIH,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90474316292,,,,,,,,,,2.90474316292,,,,,,,,,,,,,,,2.90474316292,,,,,,,,,
Bosnia and Herzegovina,BIH,Rural population,SP.RUR.TOTL,2656606.0,2688941.0,2711135.0,2727699.0,2740343.0,2749902.0,2756592.0,2760119.0,2759781.0,2755368.0,2746886.0,2739170.0,2737083.0,2734147.0,2730037.0,2724941.0,2718370.0,2709961.0,2699469.0,2687219.0,2673951.0,2666099.0,2675882.0,2685852.0,2694976.0,2702623.0,2708045.0,2710977.0,2711195.0,2708499.0,2702601.0,2693820.0,2545555.0,2335036.0,2216397.0,2198982.0,2281357.0,2352993.0,2381845.0,2392727.0,2396694.0,2394902.0,2386575.0,2367969.0,2333529.0,2295470.0,2263974.0,2223397.0,2174307.0,2124614.0,2075042.0,2025136.0,1974557.0,1931124.0,1895063.0,1858740.0,1822701.0,1787166.0,1752942.0,1718734.0,1682008.0,1641112.0,1607497.0,1583969.0,
Bosnia and Herzegovina,BIH,Rural population (% of total population),SP.RUR.TOTL.ZS,80.96000000000001,80.314,79.563,78.791,77.996,77.18299999999999,76.348,75.491,74.613,73.717,72.799,71.906,71.125,70.334,69.529,68.712,67.882,67.043,66.19200000000001,65.33,64.457,63.718,63.393,63.067,62.739,62.411,62.081,61.75,61.417,61.085,60.751,60.422,60.113,59.804,59.494,59.183,58.87,58.558,58.245,57.931,57.616,57.302,56.986,56.67,56.352,56.035,55.718,55.399,55.08,54.761,54.442,54.122,53.801,53.481,53.16,52.827,52.482,52.124,51.755,51.374,50.98,50.575,50.159,49.731,
Bosnia and Herzegovina,BIH,Rural population growth (annual %),SP.RUR.TOTL.ZG,,1.2098067564266737,0.8219930595608306,0.6091030250686719,0.4624698396845118,0.3482179632795697,0.2429859468329837,0.1278660593438976,-0.0122465986855769,-0.1600319752672607,-0.3083102568081513,-0.2812951631504849,-0.0762200030216569,-0.1073250542135249,-0.1504342011576761,-0.1868385713912735,-0.2414340533504292,-0.3098192327017229,-0.3879156641952652,-0.4548257154528924,-0.4949675943139007,-0.2940798553896509,0.3662690277940291,0.371895043316761,0.3391302879238091,0.2833483968054887,0.2004189432769789,0.1082114184480945,0.0080410580895356,-0.0994890199474962,-0.2179964271858925,-0.3254382024665876,-5.661155972732169,-8.632139232295549,-5.214440409704759,-0.7888378463609087,3.677591535804912,3.0917693456883297,1.2187262632103797,0.4558322229699207,0.1656568051625662,-0.0747976283287309,-0.3483027699698601,-0.7826658025763898,-1.4650911705605156,-1.6444098440645796,-1.38159393975475,-1.8085469644465508,-2.232621345095256,-2.3119854262904225,-2.360874437605999,-2.4344535644506884,-2.529278940140693,-2.2241852578684504,-1.885013345271328,-1.9353244546254555,-1.9579371932867256,-1.9688341905289808,-1.9335605726258356,-1.9707545955184589,-2.1599655516491576,-2.4614256936635117,-2.0695749969426704,-1.47445883822973,
Bosnia and Herzegovina,BIH,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0164393849956732,,,,,,,,,,0.0140847302389965,,,,,,,,,,,,,,,0.0137988235253632,,,,,,,,,
Bosnia and Herzegovina,BIH,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4201898574829,,14.8084201812744,14.0539197921753,15.5613698959351,16.243480682373,23.4352493286133,25.9697704315186,24.5806903839111,27.2759609222412,25.4686393737793,,,
Bosnia and Herzegovina,BIH,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0674800872803,,14.5862998962402,13.7497501373291,15.3987998962402,15.9828100204468,22.8973999023438,25.6837005615234,24.1838207244873,26.9909591674805,24.6711502075195,,,
Bosnia and Herzegovina,BIH,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7522401809692,,15.0183601379395,14.3413801193237,15.7150096893311,16.4897994995117,23.943790435791,26.240650177002,24.9570293426514,27.5455799102783,26.2214298248291,,,
Bosnia and Herzegovina,BIH,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.146438598633,107.445472717285,108.244560241699,88.5761795043945,88.9700088500977,89.0230484008789,88.8709106445312,89.467658996582,91.1704864501953,90.997673034668,91.3840866088867,90.6376724243164,90.1631317138672,88.8544692993164,88.2447814941406,87.8222198486328,87.2372436523438,
Bosnia and Herzegovina,BIH,"School enrollment, primary (% net)",SE.PRM.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.018112182617,107.735549926758,108.831260681152,88.8404769897461,88.7814407348633,88.7531890869141,88.4060211181641,88.9285278320312,90.7384490966797,90.2239608764648,90.6391067504883,90.1013336181641,89.7545776367188,88.4164962768555,88.102783203125,87.236198425293,86.980110168457,
Bosnia and Herzegovina,BIH,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.329139709473,107.171882629395,107.688758850098,88.3251419067383,89.1492919921875,89.2800521850586,89.3152389526367,89.9835815429688,91.5842590332031,91.7385177612305,92.0963516235352,91.1494369506836,90.5527114868164,89.2721633911133,88.3802871704102,88.381950378418,87.4828262329102,
Bosnia and Herzegovina,BIH,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"School enrollment, primary, private (% of total primary)",SE.PRM.PRIV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21582996845245,1.52128994464874,1.21353995800018,1.31853997707367,1.51159000396728,1.60979998111725,1.59384000301361,1.7079199552536,1.6074800491333,,1.9240700006485,1.90262997150421,2.00940990447998,2.18700003623962,
Bosnia and Herzegovina,BIH,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.035530090332,85.0679168701172,86.3446578979492,83.7172470092773,84.51416015625,85.3761291503906,84.7301177978516,84.6013412475586,83.0699996948242,82.9606018066406,84.2743606567383,86.1026916503906,85.8158111572266,85.2992401123047,84.969841003418,85.2915191650391,84.2911529541016,
Bosnia and Herzegovina,BIH,"School enrollment, secondary (% net)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0088195800781,85.7300720214844,86.8752288818359,84.1591186523438,84.8701324462891,85.5443878173828,84.8702163696289,84.854377746582,83.4225997924805,83.2630996704102,84.4929885864258,86.3890533447266,85.9465713500977,85.5843276977539,85.2908096313477,85.5617370605469,84.9778594970703,
